"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-01","6.04",,"0.11","0.0","0.0","75","90","65","  210","  270",,"29.1","40.0","    1",,"    1",,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-02","4.25",,"0.01","0.0","0.0","73","86","66","  270","  280",,"16.1","21.0","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-03","4.47",,"0.17","0.0","0.0","78","89","65","  320","  330",,"28.0","47.0","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-04","6.04",,"0.00","0.0","0.0","75","84","66","  230","  340",,"13.0","17.0",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-05","3.58",,"0.00","0.0","0.0","73","83","59","  220","   80",,"8.9","18.1",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-06","4.70",,"0.00","0.0","0.0","75","88","59","  210","  230",,"13.0","17.0","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-07","6.49",,"0.00","0.0","0.0","76","89","65","  350","   40",,"13.0","21.9",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-08","3.80",,"0.00","0.0","0.0","79","89","66","  150","  140",,"15.0","19.0","    1",,,,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-09","3.13",,"0.05","0.0","0.0","80","90","67","  160","   10",,"13.0","21.9",,,,,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-10","4.03",,"0.00","0.0","0.0","80","90","69","  220","  210",,"12.1","19.0",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-11","6.93",,"0.06","0.0","0.0","81","92","70","   60","   30",,"19.9","25.9","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-12","8.28",,"0.00","0.0","0.0","70","73","66","   40","   30",,"15.0","23.0","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-13","4.92",,"0.00","0.0","0.0","74","86","67","  220","  230",,"12.1","17.0","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-14","4.70",,"0.00","0.0","0.0","81","93","72","  340","  340",,"16.1","21.0","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-15","5.82",,"0.00","0.0","0.0","81","91","68","   10","   50",,"13.0","21.0",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-16","3.80",,"0.00","0.0","0.0","81","92","68","  160","  120",,"14.1","16.1","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-17","4.47",,"0.00","0.0","0.0","83","94","71","  230","  220",,"10.1","13.0",,,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-18","4.47",,"0.00","0.0","0.0","84","96","71","  230","  250",,"10.1","15.0",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-19","5.37",,"0.00","0.0","0.0","86","97","71","  350","  310",,"12.1","16.1",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-20","4.92",,"0.18","0.0","0.0","84","96","73","   10","  350",,"35.1","42.9",,,"    1",,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-21","4.70",,"0.29","0.0","0.0","83","92","71","  240","  240",,"25.9","36.9","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-22","8.05",,"0.03","0.0","0.0","80","92","71","  240","  230",,"25.1","34.0","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-23","8.95",,"0.00","0.0","0.0","79","90","70","  220","  240",,"16.1","21.9",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-24","6.26",,"0.16","0.0","0.0","83","96","73","  250","  270",,"25.1","36.0",,,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-25","5.14",,"0.03","0.0","0.0","81","94","69","  330","  350",,"23.0","31.1",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-26","4.25",,"0.38","0.0","0.0","76","86","70","  290","  280",,"15.0","19.9","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-27","4.25",,"0.04","0.0","0.0","75","87","71","  340","  350",,"17.0","21.0","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-28","5.82",,"0.00","0.0","0.0","78","91","70","  280","  210",,"12.1","16.1",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-29","6.93",,"0.00","0.0","0.0","82","95","72","   10","   10",,"15.0","21.9",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-06-30","4.25",,"0.00","0.0","0.0","83","94","72","  140","  140",,"14.1","18.1","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-01","4.25",,"0.00","0.0","0.0","82","94","71","  150","  150",,"18.1","23.0","    1",,"    1",,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-02","4.70",,"0.00","0.0","0.0","83","93","74","  260","  270",,"8.9","14.1",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-03","6.93",,"0.00","0.0","0.0","84","98","71","   20","   90",,"17.0","25.1","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-04","6.93",,"0.00","0.0","0.0","85","93","73","  110","  110",,"19.9","23.9",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-05","5.37",,"0.00","0.0","0.0","85","94","76","  180","  180",,"16.1","18.1",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-06","4.92",,"1.57","0.0","0.0","82","96","71","  360","   10",,"29.1","36.9","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-07","9.62",,"0.00","0.0","0.0","74","79","71","   50","   50",,"19.9","25.9","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-08","9.17",,"0.00","0.0","0.0","74","86","63","   30","   30",,"18.1","23.0",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-09","5.14",,"0.00","0.0","0.0","75","90","57","   10","  360",,"15.0","19.9",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-10","6.04",,"0.00","0.0","0.0","79","93","62","   20","   20",,"16.1","21.9",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-11","5.59",,"0.00","0.0","0.0","84","97","68","  330","  220",,"10.1","15.0",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-12","6.71",,"0.65","0.0","0.0","83","94","73","  130","  100",,"18.1","23.9","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-13","6.71",,"0.00","0.0","0.0","81","89","72","   70","   90",,"14.1","23.9","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-14","4.25",,"0.06","0.0","0.0","81","91","70","  100","  100",,"13.0","19.9","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-15","4.92",,"0.00","0.0","0.0","81","93","72","  230","  230",,"10.1","14.1","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-16","5.59",,"0.00","0.0","0.0","81","90","75","  210","  190",,"19.9","25.9",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-17","5.37",,"0.00","0.0","0.0","80","90","74","  210","  220",,"12.1","18.1","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-18","6.71",,"0.00","0.0","0.0","81","93","71","   20","   20",,"16.1","21.0",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-19","6.93",,"0.00","0.0","0.0","80","87","75","  100","  100",,"16.1","23.9",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-20","8.95",,"0.00","0.0","0.0","80","88","71","   70","   60",,"16.1","25.1",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-21","5.14",,"0.00","0.0","0.0","79","90","68","  230","  270",,"13.0","19.0","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-22","4.92",,"0.91","0.0","0.0","78","90","68","  200","  200",,"44.1","66.0","    1","    1","    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-23","6.71",,"0.60","0.0","0.0","73","85","65","  140","  150",,"21.9","25.9","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-24","5.82",,"0.55","0.0","0.0","76","87","70","  140","   80",,"15.0","23.9","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-25","3.80",,"0.07","0.0","0.0","75","84","69","   10","  360",,"12.1","16.1","    1",,"    1",,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-26","2.24",,"0.00","0.0","0.0","78","92","68","  150","  150",,"12.1","14.1","    1","    1",,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-27","3.58",,"0.00","0.0","0.0","81","93","69","  230","  190",,"12.1","18.1","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-28","5.59",,"0.00","0.0","0.0","81","91","69","   10","   60",,"12.1","19.9","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-29","6.49",,"0.68","0.0","0.0","81","91","70","  180","  180",,"30.0","35.1","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-30","5.59",,"0.00","0.0","0.0","78","90","73","  140","  110",,"15.0","19.9","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-07-31","7.16",,"0.87","0.0","0.0","79","84","73","  180","  230",,"16.1","21.9","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-01","8.05",,"0.96","0.0","0.0","76","87","70","  190","  180",,"16.1","19.9","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-02","6.04",,"0.79","0.0","0.0","77","87","71","  170","  170",,"19.9","25.9","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-03","8.72",,"0.29","0.0","0.0","75","84","71","  160","  210",,"17.0","21.9","    1",,,,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-04","3.36",,"0.00","0.0","0.0","78","88","72","   10","  200",,"10.1","14.1","    1",,,,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-05","2.91",,"0.00","0.0","0.0","81","93","70","  180","   90",,"14.1","17.0",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-06","3.13",,"0.11","0.0","0.0","81","92","70","   30","   20",,"23.9","33.1","    1",,"    1",,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-07","4.70",,"0.22","0.0","0.0","79","92","70","  200","  190",,"19.9","28.0","    1",,"    1",,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-08","5.59",,"0.20","0.0","0.0","81","93","72","  270","  320",,"30.0","47.0","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-09","4.25",,"0.00","0.0","0.0","78","91","70","  310","  270",,"12.1","16.1",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-10","4.70",,"0.16","0.0","0.0","80","91","70","  330","  330",,"15.0","17.0","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-11","3.36",,"0.01","0.0","0.0","78","87","71","  320","  320",,"13.0","19.9","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-12","4.25",,"0.00","0.0","0.0","79","91","69","   10","  350",,"13.0","18.1","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-13","3.80",,"0.00","0.0","0.0","79","88","72","   40","   40",,"14.1","17.0","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-14","4.03",,"0.00","0.0","0.0","80","89","70","  300","  310",,"10.1","14.1","    1",,,,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-15","3.13",,"0.00","0.0","0.0","80","91","68","  300","  210",,"8.9","14.1","    1",,,,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-16","4.25",,"0.00","0.0","0.0","81","92","70","  220","  220",,"12.1","16.1","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-17","8.50",,"0.00","0.0","0.0","82","90","73","  220","  210",,"18.1","23.9","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-18","9.62",,"0.81","0.0","0.0","79","88","73","  270","  260",,"18.1","25.9","    1",,"    1",,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-19","6.71",,"0.00","0.0","0.0","78","87","74","  180","  230",,"14.1","19.9",,,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-20","5.59",,"0.00","0.0","0.0","80","88","74","  210","  270",,"14.1","19.9","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-21","8.05",,"0.01","0.0","0.0","79","86","73","  210","  220",,"17.0","23.0",,,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-22","5.82",,"0.00","0.0","0.0","78","89","72","  310","  240",,"15.0","19.9","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-23","8.05",,"0.00","0.0","0.0","74","82","65","   20","   50",,"17.0","25.1",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-24","6.71",,"0.00","0.0","0.0","71","82","56","   40","   70",,"13.0","21.9",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-25","4.25",,"0.00","0.0","0.0","74","87","60","  270","   40",,"12.1","18.1","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-26","3.58",,"0.00","0.0","0.0","78","91","63","   20","   20",,"8.9","14.1",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-27","2.46",,"0.06","0.0","0.0","80","93","68","  150","  140",,"25.9","31.1","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-28","3.58",,"0.46","0.0","0.0","80","94","72","  100","  110",,"23.0","30.0","    1",,,,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-29","3.80",,"0.00","0.0","0.0","82","94","72","  160","  160",,"12.1","14.1",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-30","4.03",,"0.49","0.0","0.0","83","95","72","  320","  320",,"30.0","44.1","    1",,"    1",,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-08-31","5.37",,"1.16","0.0","0.0","80","93","70","  140","  160",,"36.0","57.9","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-01","5.59",,"0.07","0.0","0.0","80","93","71","   50","   50",,"21.9","27.1","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-02","4.92",,"0.26","0.0","0.0","79","92","71","  170","  330",,"16.1","23.0","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-03","4.25",,"0.00","0.0","0.0","81","93","70","   50","  100",,"12.1","21.9",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-04","3.58",,"0.01","0.0","0.0","82","92","73","   10","   50",,"14.1","18.1",,,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-05","4.92",,"0.00","0.0","0.0","81","91","72","   20","   90",,"13.0","21.0","    1",,,,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-06","3.80",,"0.00","0.0","0.0","83","94","73","  100","   90",,"10.1","17.0",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-07","3.13",,"0.00","0.0","0.0","83","94","71","  200","   70",,"13.0","21.0",,,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-08","5.14",,"0.00","0.0","0.0","81","92","71","  180","  100",,"12.1","17.0",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-09","6.93",,"0.70","0.0","0.0","80","89","73","  260","  250",,"23.9","33.1","    1",,"    1",,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-10","6.04",,"0.17","0.0","0.0","76","86","70","  160","  160",,"15.0","17.0","    1",,"    1",,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-11","4.70",,"0.70","0.0","0.0","79","90","73","  100","  150",,"13.0","16.1","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-12","6.71",,"0.03","0.0","0.0","78","88","73","   10","   40",,"16.1","23.9","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-13","11.41",,"0.00","0.0","0.0","79","87","73","   10","   10",,"19.9","25.9",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-14","19.24",,"0.13","0.0","0.0","79","83","72","  360","   10",,"33.1","42.9","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-15","19.69",,"1.72","0.0","0.0","74","76","72","   30","   30",,"29.1","40.0","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-16","17.00",,"4.28","0.0","0.0","73","74","72","   40","   50",,"32.0","47.0","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-17","9.17",,"0.00","0.0","0.0","78","88","72","  220","  240",,"17.0","21.9","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-18","4.92",,"0.00","0.0","0.0","79","89","70","  300","  290",,"13.0","18.1",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-19","4.47",,"0.00","0.0","0.0","77","90","64","   20","   20",,"15.0","18.1","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-20","4.47",,"0.00","0.0","0.0","79","90","68","  160","  150",,"12.1","15.0","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-21","4.92",,"0.00","0.0","0.0","79","88","71","  160","  170",,"13.0","17.0","    1",,,,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-22","5.37",,"0.00","0.0","0.0","78","89","69","  200","  190",,"12.1","13.0","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-23","6.04",,"0.00","0.0","0.0","76","87","68","   70","   60",,"14.1","23.0","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-24","8.05",,"0.00","0.0","0.0","71","76","67","   40","   60",,"13.0","23.0","    1",,,,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-25","3.58",,"0.00","0.0","0.0","74","86","68","   80","   90",,"8.9","17.0","    1",,,,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-26","6.49",,"0.38","0.0","0.0","76","88","67","  320","  330",,"18.1","25.9","    1",,"    1",,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-27","5.82",,"1.03","0.0","0.0","74","83","70","  200","  250",,"23.0","33.1","    1",,"    1",,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-28","4.03",,"0.00","0.0","0.0","75","84","70","  180","  200",,"13.0","16.1","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-29","5.37",,"0.00","0.0","0.0","76","86","69","  150","   70",,"10.1","21.9","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-09-30","6.04",,"0.00","0.0","0.0","75","82","68","  140","  100",,"13.0","21.9",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-01","4.47",,"0.00","0.0","0.0","74","83","63","  150","  150",,"10.1","14.1","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-02","2.68",,"0.00","0.0","0.0","73","85","62","  250","  260",,"8.9","12.1","    1",,,,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-03","2.46",,"0.00","0.0","0.0","75","87","64","  210","  230",,"8.1","13.0","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-04","2.46",,"0.00","0.0","0.0","78","91","68","   30","  300",,"8.9","14.1","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-05","1.12",,"0.00","0.0","0.0","79","91","67","  210","  200",,"8.1","11.0","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-06","5.82",,"0.00","0.0","0.0","78","88","69","   90","   90",,"14.1","25.1","    1",,,,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-07","5.14",,"0.00","0.0","0.0","78","88","70","  100","  100",,"10.1","21.9","    1","    1",,,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-08","7.61",,"0.03","0.0","0.0","78","87","68","  100","   90",,"16.1","23.0","    1",,,,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-09","7.61",,"0.11","0.0","0.0","74","79","70","  110","   80",,"13.0","23.0","    1",,,,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-10","11.41",,"0.32","0.0","0.0","75","79","71","  140","  140",,"18.1","23.9","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-11","12.97",,"2.43","0.0","0.0","76","82","61","  330","  320",,"31.1","46.1","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-12","5.14",,"0.00","0.0","0.0","64","75","52","  300","  330",,"13.0","18.1",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-13","6.71",,"0.00","0.0","0.0","61","73","52","   10","   80",,"17.0","21.9",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-14","6.26",,"0.01","0.0","0.0","60","69","55","  100","   30",,"13.0","18.1","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-15","4.92",,"0.00","0.0","0.0","66","81","57","  210","  200",,"15.0","19.0","    1",,,,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-16","2.91",,"0.26","0.0","0.0","72","83","64","  360","   10",,"12.1","23.0","    1",,,,,,,"    1",,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-17","3.80",,"0.00","0.0","0.0","70","76","53","  320","  320",,"12.1","15.0","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-18","6.93",,"0.00","0.0","0.0","59","68","47","   30","   70",,"15.0","21.9",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-19","5.14",,"0.00","0.0","0.0","56","70","41","  210","  180",,"13.0","18.1",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-20","6.49",,"0.05","0.0","0.0","64","71","52","  230","  230",,"13.0","19.9","    1",,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-21","7.16",,"0.00","0.0","0.0","54","61","38","  350","  330",,"19.9","25.9",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-22","4.25",,"0.00","0.0","0.0","49","64","35","  200","  200",,"13.0","15.0",,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2018-10-23","2.46",,"0.00","0.0","0.0","54","69","41","  340","  220",,"8.1","12.1",,,,,,,,,,
